model_a,model_b,weight
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-3e-7-3ep-0alp-0lam,0.9999999999999998
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-1ep-0alp-0lam,0.9999999999999998
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-math-1-5b-instruct,0.9999999999999998
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-2ep-0alp-0lam,0.9999999999999998
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-6-3ep-0alp-0lam,0.9999999999999998
83k-continued-pretraining-qwen2-5-0-5b-instruct-unsloth-merged-16bit,qwen2-5-0-5b-sft-2e-5-2ep-dpo-5e-7-1ep-0alp-0lam,0.9999999999999998
absolute-o1-7b,coco-7b-instruct-1m,0.9999999999999999
absolute-o1-7b,cantonesellmchat-v1-0-7b,0.9999999999999999
absolute-o1-7b,carbonvillain-en-10-7b-v4,0.9999999999999999
absolute-o1-7b,silicon-maid-7b,0.9999999999999999
absolute-o1-7b,seallms-v3-7b-chat,0.9999999999999999
absolute-o1-7b,seallm-7b-v2-5,0.9999999999999999
absolute-o1-7b,seallm-7b-v2,0.9999999999999999
absolute-o1-7b,sbr-o1-7b,0.9999999999999999
absolute-o1-7b,salamandra-7b-instruct,0.9999999999999999
absolute-o1-7b,salamandra-7b,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,bbai-7b-qwendyancabslaw,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,bbai-7b-qwendyankoenlo,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,qwen2-5-coder-7b-instruct,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,qwen2-5-coder-7b,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,qwen2-5-7b-test-novelist,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,qwen2-5-7b-tensopolis-v2,0.9999999999999999
acecoder-qwen2-5-7b-ins-rule,qwen2-5-7b-tensopolis-v1,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,bbai-7b-qwendyancabslaw,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,bbai-7b-qwendyankoenlo,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-coder-7b-instruct,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-coder-7b,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-7b-test-novelist,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-7b-tensopolis-v2,0.9999999999999999
acecoder-qwen2-5-coder-7b-base-rule,qwen2-5-7b-tensopolis-v1,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,bbai-7b-qwendyancabslaw,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,bbai-7b-qwendyankoenlo,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-coder-7b-instruct,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-coder-7b,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-7b-test-novelist,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-7b-tensopolis-v2,0.9999999999999999
acecoder-qwen2-5-coder-7b-ins-rule,qwen2-5-7b-tensopolis-v1,0.9999999999999999
acecoderm-7b,nxcode-cq-7b-orpo,0.9999999999999999
acecoderm-7b,viper-coder-7b-elite14,0.9999999999999999
acecoderm-7b,speechless-coder-ds-6-7b,0.9999999999999999
acecoderm-7b,neuralexperiment-7b-magiccoder-v7-5,0.9999999999999999
acecoderm-7b,z1-coder-7b,0.9999999999999999
acecoderm-7b,replete-coder-instruct-8b-merged,0.9997992852728983
acecoderm-7b,coolercoder-8b-linear,0.9997992852728983
acecoderm-7b,rombos-replete-coder-instruct-8b-merged,0.9997992852728983
acecoderm-7b,iq-code-evmind-0-5b,0.998732185222087
acecoderm-7b,wombocombo-r1-coder-14b-preview,0.9947186636080969
aceinstruct-1-5b,aceinstruct-7b,0.998732185222087
aceinstruct-1-5b,aceinstruct-72b,0.9335378498652575
aceinstruct-1-5b,zephyr-orpo-141b-a35b-v0-1,0.24042071961732508
aceinstruct-1-5b,colossus-120b,0.23644326974157917
aceinstruct-1-5b,qwen1-5-110b-chat,0.2342181808204013
aceinstruct-1-5b,qwen1-5-110b,0.2342181808204013
aceinstruct-1-5b,openchat-3-5-0106-8-99b-40layers-appended,0.2314474971696569
aceinstruct-1-5b,openchat-3-5-0106-8-99b-40layers-interleaved,0.2314474971696569
aceinstruct-1-5b,qwen2-5-95b-instruct,0.23033972335459435
aceinstruct-1-5b,openchat-3-5-0106-9-86b-44layers-appended,0.22761162129435328
aceinstruct-72b,aceinstruct-7b,0.9503997893243058
aceinstruct-72b,aceinstruct-1-5b,0.9335378498652575
aceinstruct-72b,zephyr-orpo-141b-a35b-v0-1,0.4628229635969353
aceinstruct-72b,colossus-120b,0.4551661562220092
aceinstruct-72b,qwen1-5-110b-chat,0.4508827390090277
aceinstruct-72b,qwen1-5-110b,0.4508827390090277
aceinstruct-72b,openchat-3-5-0106-8-99b-40layers-appended,0.44554902226253357
aceinstruct-72b,openchat-3-5-0106-8-99b-40layers-interleaved,0.44554902226253357
aceinstruct-72b,qwen2-5-95b-instruct,0.4434164974081932
aceinstruct-72b,openchat-3-5-0106-9-86b-44layers-appended,0.43816475253975845
aceinstruct-7b,aceinstruct-1-5b,0.998732185222087
aceinstruct-7b,aceinstruct-72b,0.9503997893243058
aceinstruct-7b,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
aceinstruct-7b,colossus-120b,0.26906416839773245
aceinstruct-7b,qwen1-5-110b-chat,0.26653209505581804
aceinstruct-7b,qwen1-5-110b,0.26653209505581804
aceinstruct-7b,openchat-3-5-0106-8-99b-40layers-appended,0.26337915400067397
aceinstruct-7b,openchat-3-5-0106-8-99b-40layers-interleaved,0.26337915400067397
aceinstruct-7b,qwen2-5-95b-instruct,0.26211854615741265
aceinstruct-7b,openchat-3-5-0106-9-86b-44layers-appended,0.2590140614624362
acemath-1-5b-instruct,acemath-1-5b-instruct-1epoch,0.9999999999999998
acemath-1-5b-instruct,acemath-7b-rm,0.998732185222087
acemath-1-5b-instruct,acemath-7b-instruct,0.998732185222087
acemath-1-5b-instruct,acemath-72b-rm,0.9335378498652575
acemath-1-5b-instruct,acemath-72b-instruct,0.9335378498652575
acemath-1-5b-instruct,zephyr-orpo-141b-a35b-v0-1,0.24042071961732508
acemath-1-5b-instruct,colossus-120b,0.23644326974157917
acemath-1-5b-instruct,qwen1-5-110b,0.2342181808204013
acemath-1-5b-instruct,qwen1-5-110b-chat,0.2342181808204013
acemath-1-5b-instruct,openchat-3-5-0106-8-99b-40layers-appended,0.2314474971696569
acemath-1-5b-instruct-1epoch,acemath-1-5b-instruct,0.9999999999999998
acemath-1-5b-instruct-1epoch,acemath-7b-rm,0.998732185222087
acemath-1-5b-instruct-1epoch,acemath-7b-instruct,0.998732185222087
acemath-1-5b-instruct-1epoch,acemath-72b-rm,0.9335378498652575
acemath-1-5b-instruct-1epoch,acemath-72b-instruct,0.9335378498652575
acemath-1-5b-instruct-1epoch,zephyr-orpo-141b-a35b-v0-1,0.24042071961732508
acemath-1-5b-instruct-1epoch,colossus-120b,0.23644326974157917
acemath-1-5b-instruct-1epoch,qwen1-5-110b,0.2342181808204013
acemath-1-5b-instruct-1epoch,qwen1-5-110b-chat,0.2342181808204013
acemath-1-5b-instruct-1epoch,openchat-3-5-0106-8-99b-40layers-appended,0.2314474971696569
acemath-1-5b-instruct-dolphin-r1-200,fusetrix-dolphin-3-2-1b-grpo-creative-rp,0.9784541548321776
acemath-1-5b-instruct-dolphin-r1-200,zephyr-orpo-141b-a35b-v0-1,0.24042071961732508
acemath-1-5b-instruct-dolphin-r1-200,colossus-120b,0.23644326974157917
acemath-1-5b-instruct-dolphin-r1-200,qwen1-5-110b,0.2342181808204013
acemath-1-5b-instruct-dolphin-r1-200,qwen1-5-110b-chat,0.2342181808204013
acemath-1-5b-instruct-dolphin-r1-200,openchat-3-5-0106-8-99b-40layers-appended,0.2314474971696569
acemath-1-5b-instruct-dolphin-r1-200,openchat-3-5-0106-8-99b-40layers-interleaved,0.2314474971696569
acemath-1-5b-instruct-dolphin-r1-200,qwen2-5-95b-instruct,0.23033972335459435
acemath-1-5b-instruct-dolphin-r1-200,openchat-3-5-0106-9-86b-44layers-appended,0.22761162129435328
acemath-1-5b-instruct-dolphin-r1-200,calme-2-3-rys-78b,0.22485880776843678
acemath-72b-instruct,acemath-72b-rm,1.0
acemath-72b-instruct,acemath-7b-rm,0.9503997893243058
acemath-72b-instruct,acemath-7b-instruct,0.9503997893243058
acemath-72b-instruct,acemath-1-5b-instruct-1epoch,0.9335378498652575
acemath-72b-instruct,acemath-1-5b-instruct,0.9335378498652575
acemath-72b-instruct,zephyr-orpo-141b-a35b-v0-1,0.4628229635969353
acemath-72b-instruct,colossus-120b,0.4551661562220092
acemath-72b-instruct,qwen1-5-110b,0.4508827390090277
acemath-72b-instruct,qwen1-5-110b-chat,0.4508827390090277
acemath-72b-instruct,openchat-3-5-0106-8-99b-40layers-appended,0.44554902226253357
acemath-72b-rm,acemath-72b-instruct,1.0
acemath-72b-rm,acemath-7b-rm,0.9503997893243058
acemath-72b-rm,acemath-7b-instruct,0.9503997893243058
acemath-72b-rm,acemath-1-5b-instruct-1epoch,0.9335378498652575
acemath-72b-rm,acemath-1-5b-instruct,0.9335378498652575
acemath-72b-rm,zephyr-orpo-141b-a35b-v0-1,0.4628229635969353
acemath-72b-rm,colossus-120b,0.4551661562220092
acemath-72b-rm,qwen1-5-110b,0.4508827390090277
acemath-72b-rm,qwen1-5-110b-chat,0.4508827390090277
acemath-72b-rm,openchat-3-5-0106-8-99b-40layers-appended,0.44554902226253357
acemath-7b-instruct,acemath-7b-rm,0.9999999999999999
acemath-7b-instruct,acemath-1-5b-instruct-1epoch,0.998732185222087
acemath-7b-instruct,acemath-1-5b-instruct,0.998732185222087
acemath-7b-instruct,acemath-72b-rm,0.9503997893243058
acemath-7b-instruct,acemath-72b-instruct,0.9503997893243058
acemath-7b-instruct,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
acemath-7b-instruct,colossus-120b,0.26906416839773245
acemath-7b-instruct,qwen1-5-110b,0.26653209505581804
acemath-7b-instruct,qwen1-5-110b-chat,0.26653209505581804
acemath-7b-instruct,openchat-3-5-0106-8-99b-40layers-appended,0.26337915400067397
acemath-7b-rm,acemath-7b-instruct,0.9999999999999999
acemath-7b-rm,acemath-1-5b-instruct-1epoch,0.998732185222087
acemath-7b-rm,acemath-1-5b-instruct,0.998732185222087
acemath-7b-rm,acemath-72b-rm,0.9503997893243058
acemath-7b-rm,acemath-72b-instruct,0.9503997893243058
acemath-7b-rm,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
acemath-7b-rm,colossus-120b,0.26906416839773245
acemath-7b-rm,qwen1-5-110b,0.26653209505581804
acemath-7b-rm,qwen1-5-110b-chat,0.26653209505581804
acemath-7b-rm,openchat-3-5-0106-8-99b-40layers-appended,0.26337915400067397
adamant-14b-sce,condor-opus-14b-exp,1.0
adamant-14b-sce,rza-14b-sce,1.0
adamant-14b-sce,tempestissimo-14b-0309,1.0
adamant-14b-sce,guiltyspark-14b-ties,1.0
adamant-14b-sce,lamarckinfusion-14b-v1,1.0
adamant-14b-sce,ph3merge2-14b,1.0
adamant-14b-sce,ph3merge-14b,1.0
adamant-14b-sce,tadpole-opus-14b-exp,1.0
adamant-14b-sce,bifrost-14b,1.0
adamant-14b-sce,lamarckinfusion-14b-v2,1.0
aether-12b,arliai-rpmax-12b-v1-1,0.9999999999999999
aether-12b,mn-12b-lilithframe-experiment-4,0.9999999999999999
aether-12b,mn-12b-lilithframe-experiment-3,0.9999999999999999
aether-12b,annunaki-12b,0.9999999999999999
aether-12b,angelslayer-12b-unslop-mell-rpmax-darkness,0.9999999999999999
aether-12b,multimash-12b-slerp,0.9999999999999999
aether-12b,l3-12b-lunaris-v1,0.9999999999999999
aether-12b,glowing-forest-12b,0.9999999999999999
aether-12b,multimash2-12b-slerp,0.9999999999999999
aether-12b,worldbuilder-12b,0.9999999999999999
again-8b-model-stock,oneil-model-stock-8b,1.0
again-8b-model-stock,elusive-dragon-heart-8b-linear,1.0
again-8b-model-stock,control-8b-v1-1,1.0
again-8b-model-stock,control-8b,1.0
again-8b-model-stock,neuraldaredevil-8b-abliterated,1.0
again-8b-model-stock,promissum-mane-8b-linear-lorablated,1.0
again-8b-model-stock,distilled-darkplanet-allades-8b,1.0
again-8b-model-stock,distilled-darkplanet-allades-8b-ties,1.0
again-8b-model-stock,distilled-whiskey-8b,1.0
again-8b-model-stock,condensed-milk-8b-model-stock,1.0
airavata,buddyglass-v0-3-xortron7methedupswitchedup,1.0
airavata,neuralstar-fusionwriter-4x7b,1.0
airavata,book-gut12b,1.0
airavata,uma-4x4b-instruct-v0-1,1.0
airavata,fugazi14b,1.0
airavata,gwq2b,1.0
airavata,mfann3b,1.0
airavata,elevate360m,1.0
airavata,l3-1-claudemaid-4x8b,1.0
airavata,rys-huge-bnb-4bit,1.0
al-dente-v1-8b,oneil-model-stock-8b,1.0
al-dente-v1-8b,elusive-dragon-heart-8b-linear,1.0
al-dente-v1-8b,control-8b-v1-1,1.0
al-dente-v1-8b,control-8b,1.0
al-dente-v1-8b,neuraldaredevil-8b-abliterated,1.0
al-dente-v1-8b,promissum-mane-8b-linear-lorablated,1.0
al-dente-v1-8b,distilled-darkplanet-allades-8b,1.0
al-dente-v1-8b,distilled-darkplanet-allades-8b-ties,1.0
al-dente-v1-8b,distilled-whiskey-8b,1.0
al-dente-v1-8b,condensed-milk-8b-model-stock,1.0
alice-14b,condor-opus-14b-exp,1.0
alice-14b,rza-14b-sce,1.0
alice-14b,tempestissimo-14b-0309,1.0
alice-14b,guiltyspark-14b-ties,1.0
alice-14b,lamarckinfusion-14b-v1,1.0
alice-14b,ph3merge2-14b,1.0
alice-14b,ph3merge-14b,1.0
alice-14b,tadpole-opus-14b-exp,1.0
alice-14b,bifrost-14b,1.0
alice-14b,lamarckinfusion-14b-v2,1.0
alien-cot-14b-sce,condor-opus-14b-exp,1.0
alien-cot-14b-sce,rza-14b-sce,1.0
alien-cot-14b-sce,tempestissimo-14b-0309,1.0
alien-cot-14b-sce,guiltyspark-14b-ties,1.0
alien-cot-14b-sce,lamarckinfusion-14b-v1,1.0
alien-cot-14b-sce,ph3merge2-14b,1.0
alien-cot-14b-sce,ph3merge-14b,1.0
alien-cot-14b-sce,tadpole-opus-14b-exp,1.0
alien-cot-14b-sce,bifrost-14b,1.0
alien-cot-14b-sce,lamarckinfusion-14b-v2,1.0
alita99-8b-linear,oneil-model-stock-8b,1.0
alita99-8b-linear,elusive-dragon-heart-8b-linear,1.0
alita99-8b-linear,control-8b-v1-1,1.0
alita99-8b-linear,control-8b,1.0
alita99-8b-linear,neuraldaredevil-8b-abliterated,1.0
alita99-8b-linear,promissum-mane-8b-linear-lorablated,1.0
alita99-8b-linear,distilled-darkplanet-allades-8b,1.0
alita99-8b-linear,distilled-darkplanet-allades-8b-ties,1.0
alita99-8b-linear,distilled-whiskey-8b,1.0
alita99-8b-linear,condensed-milk-8b-model-stock,1.0
alma-13b-r,breeze-13b-32k-instruct-v1-0,1.0
alma-13b-r,multimash11-13b-slerp,1.0
alma-13b-r,nexusraven-v2-13b,1.0
alma-13b-r,yunconglong-13b-slerp,1.0
alma-13b-r,mixtaotruthful-13b-slerp,1.0
alma-13b-r,luminia-13b-v3,1.0
alma-13b-r,multimash9-13b-slerp,1.0
alma-13b-r,multimash8-13b-slerp,1.0
alma-13b-r,multimash10-13b-slerp,1.0
alma-13b-r,model-007-13b-v2,1.0
alpaca-data-full-3b,finetome-v1-5-llama3-2-3b-1007,1.0000000000000002
alpaca-data-full-3b,llama-3-2-3b-kermes-v2,1.0000000000000002
alpaca-data-full-3b,llama-3-2-3b-kermes-v2-1,1.0000000000000002
alpaca-data-full-3b,thinker-llama-3-2-3b-instruct-reasoning,1.0000000000000002
alpaca-data-full-3b,llama-3-2-3b-khelavaster,1.0000000000000002
alpaca-data-full-3b,llama-3-2-3b-long-think,1.0000000000000002
alpaca-data-full-3b,llama-3-2-3b-math-oct,1.0000000000000002
alpaca-data-full-3b,llama-3-2-3b-mix-skill,1.0000000000000002
alpaca-data-full-3b,llama-3-2-3b-overthinker,1.0000000000000002
alpaca-data-full-3b,llama-3-2-3b-prodigyplus,1.0000000000000002
alpaca-data-ifd-max-2600-3b,finetome-v1-5-llama3-2-3b-1007,1.0000000000000002
alpaca-data-ifd-max-2600-3b,llama-3-2-3b-kermes-v2,1.0000000000000002
alpaca-data-ifd-max-2600-3b,llama-3-2-3b-kermes-v2-1,1.0000000000000002
alpaca-data-ifd-max-2600-3b,thinker-llama-3-2-3b-instruct-reasoning,1.0000000000000002
alpaca-data-ifd-max-2600-3b,llama-3-2-3b-khelavaster,1.0000000000000002
alpaca-data-ifd-max-2600-3b,llama-3-2-3b-long-think,1.0000000000000002
alpaca-data-ifd-max-2600-3b,llama-3-2-3b-math-oct,1.0000000000000002
alpaca-data-ifd-max-2600-3b,llama-3-2-3b-mix-skill,1.0000000000000002
alpaca-data-ifd-max-2600-3b,llama-3-2-3b-overthinker,1.0000000000000002
alpaca-data-ifd-max-2600-3b,llama-3-2-3b-prodigyplus,1.0000000000000002
alpaca-data-score-max-2600-3b,finetome-v1-5-llama3-2-3b-1007,1.0000000000000002
alpaca-data-score-max-2600-3b,llama-3-2-3b-kermes-v2,1.0000000000000002
alpaca-data-score-max-2600-3b,llama-3-2-3b-kermes-v2-1,1.0000000000000002
alpaca-data-score-max-2600-3b,thinker-llama-3-2-3b-instruct-reasoning,1.0000000000000002
alpaca-data-score-max-2600-3b,llama-3-2-3b-khelavaster,1.0000000000000002
alpaca-data-score-max-2600-3b,llama-3-2-3b-long-think,1.0000000000000002
alpaca-data-score-max-2600-3b,llama-3-2-3b-math-oct,1.0000000000000002
alpaca-data-score-max-2600-3b,llama-3-2-3b-mix-skill,1.0000000000000002
alpaca-data-score-max-2600-3b,llama-3-2-3b-overthinker,1.0000000000000002
alpaca-data-score-max-2600-3b,llama-3-2-3b-prodigyplus,1.0000000000000002
alpaca-llama3-1-8b,llama-3-8b-instruct-sppo-iter1-bt-8b-table,1.0
alpaca-llama3-1-8b,llama-3-8b-po1,1.0
alpaca-llama3-1-8b,llama-3-8b-prolong-512k-base,1.0
alpaca-llama3-1-8b,llama-3-8b-prolong-512k-instruct,1.0
alpaca-llama3-1-8b,llama-3-8b-prolong-64k-base,1.0
alpaca-llama3-1-8b,deepthink-llama-3-8b-preview,1.0
alpaca-llama3-1-8b,homer-llama3-8b,1.0
alpaca-llama3-1-8b,llama-3-8b-prolong-64k-instruct,1.0
alpaca-llama3-1-8b,llama-3-8b-sfr-iterative-dpo-r,1.0
alpaca-llama3-1-8b,defne-llama3-1-8b,1.0
alphamonarch-7b,coco-7b-instruct-1m,0.9999999999999999
alphamonarch-7b,cantonesellmchat-v1-0-7b,0.9999999999999999
alphamonarch-7b,carbonvillain-en-10-7b-v4,0.9999999999999999
alphamonarch-7b,silicon-maid-7b,0.9999999999999999
alphamonarch-7b,seallms-v3-7b-chat,0.9999999999999999
alphamonarch-7b,seallm-7b-v2-5,0.9999999999999999
alphamonarch-7b,seallm-7b-v2,0.9999999999999999
alphamonarch-7b,sbr-o1-7b,0.9999999999999999
alphamonarch-7b,salamandra-7b-instruct,0.9999999999999999
alphamonarch-7b,salamandra-7b,0.9999999999999999
amara-o1-7b-qwen,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
amara-o1-7b-qwen,bbai-7b-qwendyancabslaw,0.9999999999999999
amara-o1-7b-qwen,bbai-7b-qwendyankoenlo,0.9999999999999999
amara-o1-7b-qwen,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
amara-o1-7b-qwen,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
amara-o1-7b-qwen,qwen2-5-coder-7b-instruct,0.9999999999999999
amara-o1-7b-qwen,qwen2-5-coder-7b,0.9999999999999999
amara-o1-7b-qwen,qwen2-5-7b-test-novelist,0.9999999999999999
amara-o1-7b-qwen,qwen2-5-7b-tensopolis-v2,0.9999999999999999
amara-o1-7b-qwen,qwen2-5-7b-tensopolis-v1,0.9999999999999999
amara-o2-7b-qwen,chemeng-qwen-math-7b-24-1-100-1,0.9999999999999999
amara-o2-7b-qwen,bbai-7b-qwendyancabslaw,0.9999999999999999
amara-o2-7b-qwen,bbai-7b-qwendyankoenlo,0.9999999999999999
amara-o2-7b-qwen,qwen2-5-coder-7b-instruct-ties,0.9999999999999999
amara-o2-7b-qwen,qwen2-5-coder-7b-instruct-20241106,0.9999999999999999
amara-o2-7b-qwen,qwen2-5-coder-7b-instruct,0.9999999999999999
amara-o2-7b-qwen,qwen2-5-coder-7b,0.9999999999999999
amara-o2-7b-qwen,qwen2-5-7b-test-novelist,0.9999999999999999
amara-o2-7b-qwen,qwen2-5-7b-tensopolis-v2,0.9999999999999999
amara-o2-7b-qwen,qwen2-5-7b-tensopolis-v1,0.9999999999999999
amd-llama-135m,llama-160m-chat-v1,0.9999903511404816
amd-llama-135m,llama-160m,0.9999903511404816
amd-llama-135m,smol-llama-101m-gqa,0.9999811879624562
amd-llama-135m,llama-68m,0.9999246917435507
amd-llama-135m,smol-llama-220m-gqa-fineweb-edu,0.9998940570588892
amd-llama-135m,smol-llama-220m-gqa,0.9998940570588892
amd-llama-135m,smol-llama-220m-openhermes,0.9998940570588892
amd-llama-135m,llama-43m-beta,0.9998546244491323
amd-llama-135m,llama-3-70bx2-moe,0.9996737004230328
amd-llama-135m,llama38bgenz-vikas-merged,0.9996737004230328
anemoi-3b,t1-3b,1.0000000000000002
anemoi-3b,menda-3b-500,1.0000000000000002
anemoi-3b,menda-3b-750,1.0000000000000002
anemoi-3b,bio-medical-3b-cot-012025,1.0000000000000002
anemoi-3b,helpingai-3b-reloaded,1.0000000000000002
anemoi-3b,pancho-v1-qw25-3b-unamgs,1.0000000000000002
anemoi-3b,kyro-n1-3b,1.0000000000000002
anemoi-3b,ph3unsloth-3b-slerp,1.0000000000000002
anemoi-3b,test-l3-2-rewish-3b,1.0000000000000002
anemoi-3b,barcenas-3b-grpo,1.0000000000000002
angelslayer-12b-unslop-mell-rpmax-darkness,arliai-rpmax-12b-v1-1,0.9999999999999999
angelslayer-12b-unslop-mell-rpmax-darkness,mn-12b-lilithframe-experiment-4,0.9999999999999999
angelslayer-12b-unslop-mell-rpmax-darkness,mn-12b-lilithframe-experiment-3,0.9999999999999999
angelslayer-12b-unslop-mell-rpmax-darkness,annunaki-12b,0.9999999999999999
angelslayer-12b-unslop-mell-rpmax-darkness,multimash-12b-slerp,0.9999999999999999
angelslayer-12b-unslop-mell-rpmax-darkness,l3-12b-lunaris-v1,0.9999999999999999
angelslayer-12b-unslop-mell-rpmax-darkness,glowing-forest-12b,0.9999999999999999
angelslayer-12b-unslop-mell-rpmax-darkness,multimash2-12b-slerp,0.9999999999999999
angelslayer-12b-unslop-mell-rpmax-darkness,worldbuilder-12b,0.9999999999999999
angelslayer-12b-unslop-mell-rpmax-darkness,multimash3-12b-slerp,0.9999999999999999
annunaki-12b,arliai-rpmax-12b-v1-1,0.9999999999999999
annunaki-12b,mn-12b-lilithframe-experiment-4,0.9999999999999999
annunaki-12b,mn-12b-lilithframe-experiment-3,0.9999999999999999
annunaki-12b,angelslayer-12b-unslop-mell-rpmax-darkness,0.9999999999999999
annunaki-12b,multimash-12b-slerp,0.9999999999999999
annunaki-12b,l3-12b-lunaris-v1,0.9999999999999999
annunaki-12b,glowing-forest-12b,0.9999999999999999
annunaki-12b,multimash2-12b-slerp,0.9999999999999999
annunaki-12b,worldbuilder-12b,0.9999999999999999
annunaki-12b,multimash3-12b-slerp,0.9999999999999999
apollo-70b,apollo-v2-32b,0.9954034200793913
apollo-70b,apollo-7b,0.9513941967108916
apollo-70b,zephyr-orpo-141b-a35b-v0-1,0.46110296265978934
apollo-70b,colossus-120b,0.4534746104759325
apollo-70b,qwen1-5-110b-chat,0.44920711183700635
apollo-70b,qwen1-5-110b,0.44920711183700635
apollo-70b,openchat-3-5-0106-8-99b-40layers-appended,0.44389321691985956
apollo-70b,openchat-3-5-0106-8-99b-40layers-interleaved,0.44389321691985956
apollo-70b,qwen2-5-95b-instruct,0.4417686172227315
apollo-70b,openchat-3-5-0106-9-86b-44layers-appended,0.43653638954943574
apollo-7b,apollo-v2-32b,0.9765161004399844
apollo-7b,apollo-70b,0.9513941967108916
apollo-7b,zephyr-orpo-141b-a35b-v0-1,0.2735903671951476
apollo-7b,colossus-120b,0.26906416839773245
apollo-7b,qwen1-5-110b-chat,0.26653209505581804
apollo-7b,qwen1-5-110b,0.26653209505581804
apollo-7b,openchat-3-5-0106-8-99b-40layers-appended,0.26337915400067397
apollo-7b,openchat-3-5-0106-8-99b-40layers-interleaved,0.26337915400067397
apollo-7b,qwen2-5-95b-instruct,0.26211854615741265
apollo-7b,openchat-3-5-0106-9-86b-44layers-appended,0.2590140614624362
apollo-v2-32b,apollo-70b,0.9954034200793913
apollo-v2-32b,apollo-7b,0.9765161004399844
apollo-v2-32b,zephyr-orpo-141b-a35b-v0-1,0.4076424924241634
apollo-v2-32b,colossus-120b,0.4008985745812172
apollo-v2-32b,qwen1-5-110b-chat,0.3971258515183378
apollo-v2-32b,qwen1-5-110b,0.3971258515183378
apollo-v2-32b,openchat-3-5-0106-8-99b-40layers-appended,0.39242805179913703
apollo-v2-32b,openchat-3-5-0106-8-99b-40layers-interleaved,0.39242805179913703
apollo-v2-32b,qwen2-5-95b-instruct,0.3905497790789942
apollo-v2-32b,openchat-3-5-0106-9-86b-44layers-appended,0.3859241780692548
arcanum-12b,arliai-rpmax-12b-v1-1,0.9999999999999999
arcanum-12b,mn-12b-lilithframe-experiment-4,0.9999999999999999
arcanum-12b,mn-12b-lilithframe-experiment-3,0.9999999999999999
arcanum-12b,annunaki-12b,0.9999999999999999
arcanum-12b,angelslayer-12b-unslop-mell-rpmax-darkness,0.9999999999999999
arcanum-12b,multimash-12b-slerp,0.9999999999999999
arcanum-12b,l3-12b-lunaris-v1,0.9999999999999999
arcanum-12b,glowing-forest-12b,0.9999999999999999
